District/Area *,School/Building *,School/Building Code,Class *,Code,First Name *,Last Name *,Middle Name,Unique Student ID *,Date of Birth *,Gender *,Grade *,Active User,Additional ID Number,Ethnicity-Hispanic or Latino,Race-American Indian or Alaska Native,Race-Asian,Race-Black or African American,Race-Native Hawaiian or Other Pacific Islander,Race-White,Program Code-Free/Reduced-Price Lunch,Program Code-ELL,Program Code-Migrant Student,Program Code-Section 504,Program Code-Gifted Talented,Program Code-Title I Language,Program Code-IEP,Program Code-SE,Program Code-Title I Math,Program Code-Other 1,Program Code-Other 2,Braille,Office Use-Z,Office Use-1,Office Use-2,Office Use-3,Office Use-4,Office Use-5,Office Use-6,Office Use-7,Office Use-8,Office Use-9,Office Use-10,Office Use-11,Office Use-12,Office Use-V,Office Use-Q,Office Use-N,Test Admin-A,Test Admin-B,Test Admin-C,Test Admin-D,Test Admin-E,Test Admin-F,Test Admin-G,Test Admin-H,Test Admin-I,Test Admin-J,Test Admin-K,Test Admin-L,Test Admin-M,Test Admin-N,Admin Code-A,Admin Code-B,Admin Code-C,Admin Code-D,Admin Code-E,Admin Code-F,Admin Code-G,Admin Code-H,Admin Code-I,Admin Code-J,Admin Code-K,Admin Code-L,Admin Code-M,Admin Code-N,Admin Code-O,Admin Code-P,Admin Code-Q,Admin Code-R,Admin Code-S,Admin Code-T,Home Reporting
Apex,Apex High School,,Class 1,,Kaylah,Olson,,APX435,06/08/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Jeffrey,Sawayn,,APX436,07/18/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Marielle,Walter,,APX437,12/16/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Augusta,Will,,APX438,09/26/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Lois,Reilly-Homenick,,APX439,02/07/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Orlando,Ankunding,,APX440,12/18/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Hailey,Bradtke,,APX441,12/28/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Darrel,Daniel,,APX442,06/24/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Walton,Krajcik,,APX443,04/04/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Santino,Vandervort,,APX444,05/02/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Jordon,Sauer,,APX445,06/10/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Duncan,Leffler,,APX446,10/16/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Axel,Jakubowski-Keebler,,APX447,05/15/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Brenden,Lueilwitz,,APX448,07/13/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Alexis,Heaney,,APX449,02/24/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Erik,Toy,,APX450,08/29/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Kamron,Keebler,,APX451,01/29/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Emmie,Ryan,,APX452,04/13/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Arne,Schaden,,APX453,10/21/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Anthony,Skiles,,APX454,07/14/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Lottie,Quigley,,APX455,09/16/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Helena,Mayer,,APX456,10/30/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Trenton,Grant,,APX457,07/27/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Chance,Dach,,APX458,03/24/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Tavares,Larkin,,APX459,01/05/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Eudora,Kemmer,,APX460,03/19/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Gust,Zboncak,,APX461,06/08/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Roy,Renner,,APX462,08/02/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Celestine,Purdy,,APX463,02/24/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Nakia,Johns,,APX464,12/30/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Lew,Gusikowski-Hilpert,,APX465,05/18/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Karl,Weber,,APX466,06/14/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Erling,Mayer,,APX467,02/08/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Maryjane,Kuphal,,APX468,07/09/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Mohammed,Renner,,APX469,07/16/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Eino,Gutmann,,APX470,06/04/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Harmon,Runte,,APX471,06/07/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Talia,Powlowski,,APX472,03/01/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Nichole,Strosin,,APX473,03/25/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Chauncey,Bechtelar,,APX474,03/26/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Dale,Stehr,,APX475,05/25/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Colt,Rowe,,APX476,06/15/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Green,Emard,,APX477,10/25/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Gilberto,Sporer,,APX478,04/24/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Korey,Windler,,APX479,10/26/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Ivory,Corkery,,APX480,03/21/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Daron,Jaskolski,,APX481,02/05/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Destiny,Wiza,,APX482,06/08/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Mavis,Kirlin,,APX483,06/29/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Vaughn,Greenholt-Lakin,,APX484,06/02/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Jessy,Kassulke,,APX485,08/18/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Sonny,Daniel,,APX486,01/16/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Yazmin,Harvey,,APX487,02/13/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Cooper,Dickinson,,APX488,01/13/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Carmella,Russel,,APX489,04/16/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Gregorio,Weissnat,,APX490,08/29/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Francis,Stamm,,APX491,08/06/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Trent,Ullrich,,APX492,06/04/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Charlie,Lesch,,APX493,08/20/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Hermina,Huel,,APX494,04/03/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Salvador,Medhurst,,APX495,06/25/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Icie,Trantow,,APX496,10/31/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Soledad,Kris,,APX497,08/08/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Akeem,Collins,,APX498,09/20/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Gonzalo,Treutel,,APX499,12/09/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Madelyn,Spinka,,APX500,02/14/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Lea,Abernathy,,APX501,01/09/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Aleen,Von,,APX502,03/27/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Corrine,Jakubowski-Moore,,APX503,06/30/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Myriam,Haag,,APX504,11/05/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Zachary,Reinger,,APX505,07/16/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Vickie,McDermott,,APX506,06/25/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Immanuel,Little,,APX507,01/01/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Zachary,Heathcote,,APX508,11/06/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Miracle,Herzog,,APX509,09/07/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Chase,Thompson,,APX510,02/09/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Georgianna,Crooks,,APX511,03/31/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Roscoe,Connelly,,APX512,07/05/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Vena,Crona,,APX513,03/06/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Alexzander,Upton,,APX514,07/02/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Lina,O'Hara-Von,,APX515,09/07/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Brad,Rath,,APX516,03/11/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Hipolito,Hermiston,,APX517,05/04/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Granville,Ruecker,,APX518,11/28/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Enoch,Welch,,APX519,05/27/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Virgil,Stokes,,APX520,07/31/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Lonie,Schneider,,APX521,10/10/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Montana,Stiedemann,,APX522,12/24/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Della,Hegmann,,APX523,02/15/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Eveline,Wuckert,,APX524,06/11/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Jon,Wuckert,,APX525,01/01/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Jazmyn,Parisian,,APX526,06/09/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Dasia,Leuschke,,APX527,10/25/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Marjolaine,Goyette,,APX528,02/12/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Arely,Daugherty,,APX529,09/16/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Anna,Willms,,APX530,02/14/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Della,Prosacco,,APX531,03/24/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Javon,Pacocha,,APX532,01/06/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Jada,Welch,,APX533,08/01/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Derick,Mertz,,APX534,03/01/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Estelle,Sauer,,APX535,10/03/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Mac,Hagenes,,APX536,10/03/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Shaylee,Gulgowski,,APX537,12/17/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Dalton,Kilback,,APX538,06/16/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Joy,Strosin,,APX539,04/10/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Deron,Gleichner,,APX540,08/11/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Frederic,Barrows-Bergnaum,,APX541,02/24/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Reinhold,Armstrong,,APX542,07/18/2020,F,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Alvera,Pfannerstill,,APX543,07/08/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Delta,Ritchie,,APX544,11/03/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Cassandra,Leffler,,APX545,10/18/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Webster,Schamberger,,APX546,12/08/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Ilene,Bogisich,,APX547,10/14/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Sim,Haag,,APX548,04/13/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
